Benchmark,Seed,ObjectiveMetric,ExtraMetric,SupervisedObjective,SAGEObjective,ConfidenceObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
year,260410,NLL,Cov90,1.4106026887893677,1.2682325839996338,1.2079581022262573,-0.1423701047897339,-0.20264458656311035,0.911468505859375,0.918548583984375,0.92364501953125,0.9585880041122437,0.012211085297167301
