Benchmark,Seed,ObjectiveMetric,ExtraMetric,SupervisedObjective,SAGEObjective,ConfidenceObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
year,260410,NLL,Cov90,1.3018505573272705,1.403210163116455,1.980907678604126,0.10135960578918457,0.6790571212768555,0.860382080078125,0.839111328125,0.703216552734375,0.3961053788661957,0.5293428897857666
higgs_public,260410,NLL_OOD,Cov90_OOD,3.2778522968292236,3.3583362102508545,254.64334106445312,0.08048391342163086,251.3654887676239,0.6563720703125,0.6221923828125,0.2200927734375,0.38985109329223633,0.7081891298294067
year,260411,NLL,Cov90,1.70076322555542,1.677417278289795,2.220195770263672,-0.023345947265625,0.519432544708252,0.83392333984375,0.80975341796875,0.6544189453125,0.37167856097221375,0.5973492860794067
higgs_public,260411,NLL_OOD,Cov90_OOD,4.989839553833008,3.5590949058532715,259.02001953125,-1.4307446479797363,254.030179977417,0.6217041015625,0.630126953125,0.17578125,0.30019208788871765,1.041837215423584
year,260412,NLL,Cov90,1.4003678560256958,1.6446908712387085,1.8758306503295898,0.2443230152130127,0.47546279430389404,0.8433837890625,0.814361572265625,0.713287353515625,0.3416089415550232,0.6214306354522705
higgs_public,260412,NLL_OOD,Cov90_OOD,6.524723052978516,4.754640102386475,300.7032470703125,-1.770082950592041,294.178524017334,0.6575927734375,0.6741943359375,0.2467041015625,0.28557088971138,1.0620299577713013
