Method,Dataset,UnlabeledFraction,RMSE,NLL,CRPS,Cov90,Width90,CoverageGap90,CalibMAE,MeanWeight,MeanDisagreement,train_s,eval_s
SupervisedOnly,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.9690564870834351,1.4106026887893677,0.5263392329216003,0.911468505859375,3.402182102203369,0.011468505859374978,0.067749984562397,0.0,0.0,0.4901814170007128,0.014488249988062307
ConfidenceWeightedPseudoLabel,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.9078747034072876,1.2079581022262573,0.47139304876327515,0.92364501953125,2.693533420562744,0.023645019531249978,0.08695358037948608,0.9370043277740479,0.0,1.2149820839986205,0.014261292002629489
SAGE-Reg,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.9268959164619446,1.2682325839996338,0.48777908086776733,0.918548583984375,2.9453017711639404,0.018548583984374978,0.06900602579116821,0.9585880041122437,0.012211085297167301,0.6691922920144862,0.0129845839983318
