Method,Dataset,UnlabeledFraction,RMSE,NLL,CRPS,Cov90,Width90,CoverageGap90,CalibMAE,MeanWeight,MeanDisagreement,train_s,eval_s
SupervisedOnly,/tmp/openml_year.csv,1.0,0.8903681635856628,1.7728058099746704,0.44381359219551086,0.796356201171875,1.9211881160736084,0.10364379882812502,0.05683208256959915,0.0,0.0,1.3575538330005656,0.013120750001689885
ConfidenceWeightedPseudoLabel,/tmp/openml_year.csv,1.0,0.8860862851142883,3.7440576553344727,0.4652070701122284,0.551422119140625,1.0652010440826416,0.348577880859375,0.11488261818885803,0.9664285778999329,0.0,13.077597166000487,0.014069917000597343
SAGE-Reg,/tmp/openml_year.csv,1.0,0.8885198831558228,2.3569095134735107,0.4502312242984772,0.707794189453125,1.5327134132385254,0.19220581054687502,0.08207879215478897,0.37624120712280273,0.42368999123573303,4.147014416001184,0.011027082997316029
