Benchmark,Seeds,SAGEMinusSupervisedMean,SAGEMinusSupervisedMedian,SAGEMinusSupervisedStd,ConfidenceMinusSupervisedMean,ConfidenceMinusSupervisedMedian,ConfidenceMinusSupervisedStd,SAGEMeanWeightMean,SAGEMeanWeightStd,SAGEMeanDisagreementMean,SAGEMeanDisagreementStd
higgs_public,3,-63.77029895782471,-45.47712421417236,57.15299116112695,432.31563504536945,453.43766021728516,71.65205133659249,0.28740619122982025,0.047525922644273036,1.3423160314559937,0.49881518129974195
year,3,0.10186127821604411,0.07510685920715332,0.06959456341858436,1.7276114225387573,1.6648507118225098,0.10694958119229861,0.27791962027549744,0.018077800915617497,0.9022989273071289,0.008420108497811883
