Benchmark,Seeds,SAGEMinusSupervisedMean,SAGEMinusSupervisedMedian,SAGEMinusSupervisedStd,ConfidenceMinusSupervisedMean,ConfidenceMinusSupervisedMedian,ConfidenceMinusSupervisedStd,SAGEMeanWeightMean,SAGEMeanWeightStd,SAGEMeanDisagreementMean,SAGEMeanDisagreementStd
higgs_public,6,-47.52406255404154,-36.02056074142456,36.13920998893806,405.07711426417035,401.26536560058594,48.2601455508086,0.2763175815343857,0.028663140059925846,1.3299655715624492,0.29433753392619727
year,6,0.06360183159510295,0.054159700870513916,0.12004423032266728,1.593176821867625,1.5835508108139038,0.15959959974004329,0.27957331637541455,0.019392253880359363,0.8666162192821503,0.06055967164563653
