Benchmark,Seeds,SAGEMinusSupervisedMean,SAGEMinusSupervisedMedian,SAGEMinusSupervisedStd,ConfidenceMinusSupervisedMean,ConfidenceMinusSupervisedMedian,ConfidenceMinusSupervisedStd,SAGEMeanWeightMean,SAGEMeanWeightStd,SAGEMeanDisagreementMean,SAGEMeanDisagreementStd
higgs_public,3,-74.45306825637817,-82.72192001342773,53.451839328232865,434.406413714091,451.1501159667969,47.762966240300884,0.29645713170369464,0.06547797989530756,1.3986519575119019,0.543076664537719
year,3,0.10186127821604411,0.07510685920715332,0.06959456341858436,1.7276114225387573,1.6648507118225098,0.10694958119229861,0.27791962027549744,0.018077800915617497,0.9022989273071289,0.008420108497811883
