Benchmark,Seed,ObjectiveMetric,ExtraMetric,SupervisedObjective,SAGEObjective,ConfidenceObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement,SupervisedNLL_ID,SAGENLL_ID,SupervisedRMSE_OOD,SAGERMSE_OOD
year,260410,NLL,Cov90,2.0363712310791016,2.111478090286255,3.7012219429016113,0.07510685920715332,1.6648507118225098,0.770294189453125,0.717376708984375,0.5716552734375,0.30314135551452637,0.9093413949012756,,,,
higgs_public,260410,NLL_OOD,Cov90_OOD,141.9551239013672,6.564457893371582,511.31793212890625,-135.3906660079956,369.36280822753906,0.595458984375,0.51019287109375,0.2572265565395355,0.2564999461174011,1.7911109924316406,1.7252696752548218,2.6004550457000732,2.017210006713867,2.228325605392456
year,260411,NLL,Cov90,2.037259578704834,2.2345240116119385,3.677074432373047,0.1972644329071045,1.639814853668213,0.754608154296875,0.707366943359375,0.551483154296875,0.2616882026195526,0.8904620409011841,,,,
higgs_public,260411,NLL_OOD,Cov90_OOD,89.34652709960938,6.624607086181641,540.4966430664062,-82.72192001342773,451.1501159667969,0.55364990234375,0.51385498046875,0.30891114473342896,0.24409198760986328,1.774156928062439,1.2712942361831665,2.034682035446167,2.0876448154449463,2.235257387161255
year,260412,NLL,Cov90,1.926531195640564,1.9597437381744385,3.8046998977661133,0.03321254253387451,1.8781687021255493,0.751190185546875,0.73834228515625,0.537811279296875,0.26892930269241333,0.907093346118927,,,,
higgs_public,260412,NLL_OOD,Cov90_OOD,12.306958198547363,7.060339450836182,495.0132751464844,-5.246618747711182,482.706316947937,0.5635741949081421,0.5071655511856079,0.12863770127296448,0.3887794613838196,0.630687952041626,1.1723806858062744,1.4625749588012695,2.052507162094116,2.253565788269043
