Method,Dataset,RMSE_ID,RMSE_OOD,NLL_ID,NLL_OOD,CRPS_ID,CRPS_OOD,Cov90_ID,Cov90_OOD,Width90_ID,Width90_OOD,CalibMAE_ID,CalibMAE_OOD,OODUncGap,MeanWeight,MeanDisagreement,MeanWeightID,MeanWeightOOD,MeanDisagreementID,MeanDisagreementOOD,train_s,eval_s
SupervisedOnly,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8608468174934387,1.9663277864456177,1.1766526699066162,27.29268455505371,0.3871557116508484,1.239891767501831,0.9375244379043579,0.625195324420929,2.707366466522217,3.1203396320343018,0.18596448004245758,0.12490105628967285,0.12553483247756958,0.0,0.0,0.0,0.0,0.0,0.0,8.017489332996774,0.07517795800231397
MeanTeacher,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.9403522610664368,2.2303459644317627,2.6682677268981934,134.75393676757812,0.3861275613307953,1.418344497680664,0.9383178949356079,0.5296386480331421,2.5135338306427,2.722883701324463,0.1906718909740448,0.16800470650196075,0.06363773345947266,0.0,0.0,0.0,0.0,0.0,0.0,25.464147666993085,0.0623973750625737
PiModelConsistency,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.9213117957115173,2.237820625305176,3.1730237007141113,176.38442993164062,0.37684690952301025,1.3930156230926514,0.9391845464706421,0.6197754144668579,2.4672181606292725,3.4088797569274902,0.1858706921339035,0.16859836876392365,0.28624480962753296,0.0,0.0,0.0,0.0,0.0,0.0,26.649960833019577,0.059546499978750944
ConfidenceWeightedPseudoLabel,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8634409308433533,1.975855827331543,7.1697516441345215,423.5384826660156,0.3569186329841614,1.467360496520996,0.918017566204071,0.16978760063648224,1.957567572593689,0.4898627698421478,0.15260523557662964,0.20586194097995758,-0.4461507350206375,0.9115570187568665,0.0,0.959398627281189,0.8637153506278992,0.0,0.0,89.29563579201931,0.06402487505692989
SAGE-Reg,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8653965592384338,2.238738775253296,1.4749891757965088,6.497688293457031,0.3732314705848694,1.4657481908798218,0.938183605670929,0.510510265827179,2.534754991531372,2.1644322872161865,0.1893400400876999,0.2242804318666458,-0.11257016658782959,0.33346572518348694,1.1877418756484985,0.5687785148620605,0.09815285354852676,0.33899596333503723,2.0364880561828613,54.898415832954925,0.0795075009809807
