Method,Dataset,UnlabeledFraction,RMSE,NLL,CRPS,Cov90,Width90,CoverageGap90,CalibMAE,MeanWeight,MeanDisagreement,train_s,eval_s
SupervisedOnly,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.8999293446540833,2.1963629722595215,0.45324885845184326,0.76806640625,1.766371250152588,0.13193359375000002,0.06240298971533775,0.0,0.0,1.463416458995198,0.01285858399933204
ConfidenceWeightedPseudoLabel,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.9227587580680847,3.8963632583618164,0.48591434955596924,0.554931640625,1.1380958557128906,0.345068359375,0.11426584422588348,0.9782624244689941,0.0,18.716837208994548,0.013298208999913186
SAGE-Reg,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.9190755486488342,1.9759294986724854,0.4662247896194458,0.721282958984375,1.5545011758804321,0.17871704101562502,0.08234542608261108,0.3099614977836609,0.8133673071861267,6.668948375998298,0.0125999169977149
