Method,Dataset,UnlabeledFraction,RMSE,NLL,CRPS,Cov90,Width90,CoverageGap90,CalibMAE,MeanWeight,MeanDisagreement,train_s,eval_s,TabReDSplit,N_train_pool_used,N_test_used
SupervisedOnly,maps-routing,1.0,0.45926567912101746,0.6430423855781555,0.2526829242706299,0.911376953125,1.51973557472229,0.011376953124999978,0.015432250685989857,0.0,0.0,0.19661024998640642,0.007071667001582682,default,10240,4096
MeanTeacher,maps-routing,1.0,0.47598955035209656,0.7858754992485046,0.2628740966320038,0.827880859375,1.2498493194580078,0.07211914062500002,0.05365182086825371,0.8,0.0,1.0287280830089003,0.006577624997589737,default,10240,4096
PiModelConsistency,maps-routing,1.0,0.46983417868614197,0.8096933960914612,0.26117396354675293,0.8232421875,1.2158730030059814,0.07675781250000002,0.031203743070364,0.8,0.0,0.932994874950964,0.0047424170188605785,default,10240,4096
ConfidenceWeightedPseudoLabel,maps-routing,1.0,0.4638616740703583,0.9688752889633179,0.2615261673927307,0.759765625,1.0744309425354004,0.14023437500000002,0.05217413976788521,1.0,0.0,0.8750190410064533,0.003627957950811833,default,10240,4096
SAGE-Reg,maps-routing,1.0,0.46448758244514465,0.6687819361686707,0.2568807601928711,0.87353515625,1.3943328857421875,0.026464843750000022,0.026935137808322906,0.9996505975723267,6.292247417150065e-05,1.4118335000239313,0.004488833015784621,default,10240,4096
