Method,Dataset,UnlabeledFraction,RMSE,NLL,CRPS,Cov90,Width90,CoverageGap90,CalibMAE,MeanWeight,MeanDisagreement,train_s,eval_s
SupervisedOnly,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.8865677714347839,1.4003678560256958,0.4453577399253845,0.8433837890625,2.1412487030029297,0.05661621093750002,0.059954192489385605,0.0,0.0,0.4632102089963155,0.014742708997800946
ConfidenceWeightedPseudoLabel,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.9034050107002258,3.2235703468322754,0.47891610860824585,0.5648193359375,1.1106919050216675,0.3351806640625,0.11739886552095413,0.960899293422699,0.0,25.384521999993012,0.014838875009445474
SAGE-Reg,docs/research/sage_reg_results/2026-04-10/openml_year.csv,1.0,0.9190206527709961,1.6578426361083984,0.4559755027294159,0.786651611328125,1.8063786029815674,0.11334838867187502,0.05868883430957794,0.35122036933898926,0.6482021808624268,9.416026541992323,0.013264832989079878
