Method,Dataset,RMSE_ID,RMSE_OOD,NLL_ID,NLL_OOD,CRPS_ID,CRPS_OOD,Cov90_ID,Cov90_OOD,Width90_ID,Width90_OOD,CalibMAE_ID,CalibMAE_OOD,OODUncGap,MeanWeight,MeanDisagreement,MeanWeightID,MeanWeightOOD,MeanDisagreementID,MeanDisagreementOOD,train_s,eval_s
SupervisedOnly,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8613123893737793,2.020641326904297,1.7742547988891602,147.2608184814453,0.36703747510910034,1.3206313848495483,0.934924304485321,0.6269165277481079,2.3858859539031982,3.423743724822998,0.18717169761657715,0.135133758187294,0.31548643112182617,0.0,0.0,0.0,0.0,0.0,0.0,10.280209082993679,0.0629753340035677
ConfidenceWeightedPseudoLabel,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8644195795059204,2.0273923873901367,7.111377716064453,483.1875915527344,0.34647268056869507,1.4908559322357178,0.932604968547821,0.2791503965854645,2.0294089317321777,0.557931661605835,0.16321763396263123,0.17878225445747375,-0.44729749858379364,0.8837581872940063,0.0,0.9696895480155945,0.7978268265724182,0.0,0.0,93.36221770799602,0.05814429101883434
SAGE-Reg,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8645442724227905,2.2333602905273438,1.8214175701141357,6.162436008453369,0.37644776701927185,1.4556026458740234,0.936816394329071,0.511059582233429,2.556243896484375,2.231519937515259,0.18475982546806335,0.22475135326385498,-0.09870904684066772,0.22759266197681427,1.9643375873565674,0.40839308500289917,0.04679229483008385,0.8422346115112305,3.0864408016204834,50.341170665982645,0.06953341601183638
