Method,Dataset,UnlabeledFraction,RMSE,NLL,CRPS,Cov90,Width90,CoverageGap90,CalibMAE,MeanWeight,MeanDisagreement,train_s,eval_s,TabReDSplit,N_train_pool_used,N_test_used
SupervisedOnly,cooking-time,1.0,0.8017895817756653,1.4133682250976562,0.4560944139957428,0.7588253617286682,1.8892972469329834,0.1411746382713318,0.05446261540055275,0.0,0.0,1.3701920000021346,0.02571604200056754,default,69632,41613
ConfidenceWeightedPseudoLabel,cooking-time,1.0,0.8181849122047424,2.9378345012664795,0.5036202073097229,0.5250282287597656,1.1491385698318481,0.3749717712402344,0.11970158666372299,0.9992598295211792,0.0,16.63929258400458,0.021827916003530845,default,69632,41613
SAGE-Reg,cooking-time,1.0,0.8276181817054749,1.7596344947814941,0.4826149344444275,0.6769518852233887,1.6486419439315796,0.22304811477661135,0.08326231688261032,0.9899965524673462,0.0018221106147393584,5.03608729102416,0.0219264579936862,default,69632,41613
SupervisedOnly,delivery-eta,1.0,0.817541778087616,1.822303295135498,0.481596976518631,0.6532154083251953,1.5096880197525024,0.2467845916748047,0.09699612110853195,0.0,0.0,0.8097603339992929,0.02191133299493231,default,69632,37320
ConfidenceWeightedPseudoLabel,delivery-eta,1.0,0.8103838562965393,3.055555820465088,0.49841949343681335,0.515943169593811,1.0737779140472412,0.384056830406189,0.1225418895483017,0.9996895790100098,0.0,16.989284251001664,0.021469625004101545,default,69632,37320
SAGE-Reg,delivery-eta,1.0,0.8148965835571289,2.2021822929382324,0.4875558316707611,0.602009654045105,1.334852695465088,0.29799034595489504,0.10337480902671814,0.9835156202316284,0.003022259334102273,5.269531208992703,0.02154329200857319,default,69632,37320
SupervisedOnly,maps-routing,1.0,0.4858815670013428,1.688057541847229,0.2799653112888336,0.6570870876312256,0.8785712718963623,0.24291291236877444,0.08422712981700897,0.0,0.0,1.5614878330088686,0.06341216701548547,default,69632,59919
ConfidenceWeightedPseudoLabel,maps-routing,1.0,0.5009000301361084,2.339099884033203,0.29372870922088623,0.5723059177398682,0.7566356062889099,0.32769408226013186,0.10849147289991379,0.9999898672103882,0.0,23.31835808302276,0.05466083300416358,default,69632,59919
SAGE-Reg,maps-routing,1.0,0.49245598912239075,1.9022258520126343,0.2856733500957489,0.6284818053245544,0.837598979473114,0.2715181946754456,0.09534301608800888,0.9941498041152954,0.0010596903739497066,10.144125125021674,0.054651042009936646,default,69632,59919
