Method,Dataset,UnlabeledFraction,RMSE,NLL,CRPS,Cov90,Width90,CoverageGap90,CalibMAE,MeanWeight,MeanDisagreement,train_s,eval_s
SupervisedOnly,OpenML:year,1.0,0.8730767965316772,2.110873222351074,0.44498690962791443,0.803955078125,1.940995693206787,0.09604492187500002,0.0498213917016983,0.0,0.0,0.34691891697002575,0.0036762499948963523
MeanTeacher,OpenML:year,1.0,0.8680209517478943,3.0049123764038086,0.45281147956848145,0.704833984375,1.6450984477996826,0.19516601562500002,0.07234786450862885,0.8,0.0,1.2639752919785678,0.0033572919783182442
PiModelConsistency,OpenML:year,1.0,0.8786752820014954,3.2490792274475098,0.45677584409713745,0.705810546875,1.6412841081619263,0.19418945312500002,0.0702032819390297,0.8,0.0,1.5374872089596465,0.004086374945472926
ConfidenceWeightedPseudoLabel,OpenML:year,1.0,0.8921549320220947,4.902158737182617,0.48353129625320435,0.513671875,1.0957369804382324,0.386328125,0.12408126145601273,0.9633671641349792,0.0,3.02879487501923,0.0045549170463345945
SAGE-Reg,OpenML:year,1.0,0.890458345413208,2.2890207767486572,0.4571901559829712,0.73681640625,1.7097069025039673,0.16318359375000002,0.07156147807836533,0.36859261989593506,0.3521745204925537,3.4636025009676814,0.006680167047306895
