Benchmark,Seeds,SAGEMinusSupervisedMean,SAGEMinusSupervisedStd,ConfidenceMinusSupervisedMean,ConfidenceMinusSupervisedStd,SAGEMeanWeightMean,SAGEMeanWeightStd,SAGEMeanDisagreementMean,SAGEMeanDisagreementStd
higgs_public,3,-21.669045448303223,14.508240001958585,325.21437581380206,53.105802689774066,0.18294547498226166,0.040497388527364994,1.923726201057434,0.3616173977403511
year,3,0.04575260480244955,0.19113788093456058,1.8212441603342693,0.10340221741651297,0.289709875981013,0.02000267967612093,0.849089523156484,0.05084105741958044
