Method,Dataset,RMSE_ID,RMSE_OOD,NLL_ID,NLL_OOD,CRPS_ID,CRPS_OOD,Cov90_ID,Cov90_OOD,Width90_ID,Width90_OOD,CalibMAE_ID,CalibMAE_OOD,OODUncGap,MeanWeight,MeanDisagreement,MeanWeightID,MeanWeightOOD,MeanDisagreementID,MeanDisagreementOOD,train_s,eval_s
SupervisedOnly,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.9678702354431152,2.2362875938415527,1.350482702255249,4.277518272399902,0.4334040582180023,1.2829488515853882,0.9443359375,0.6932373046875,3.0584168434143066,4.938726425170898,0.19016243517398834,0.1015920490026474,0.5715734958648682,0.0,0.0,0.0,0.0,0.0,0.0,1.1013105829999859,0.011146791000101075
ConfidenceWeightedPseudoLabel,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.9619048237800598,2.3008365631103516,18.565874099731445,260.0461730957031,0.37908047437667847,1.5721379518508911,0.8367919921875,0.087158203125,1.3866827487945557,0.7984021902084351,0.18474893271923065,0.22026623785495758,-0.17882460355758667,0.8197028040885925,0.0,0.9060861468315125,0.7333195209503174,0.0,0.0,7.9311740000000555,0.006907875000024433
SAGE-Reg,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.9736360311508179,2.393043279647827,4.321711540222168,7.1085100173950195,0.3950895071029663,1.3516602516174316,0.9339599609375,0.6998291015625,2.4838643074035645,5.541469097137451,0.17184287309646606,0.10139545798301697,0.9294461011886597,0.9295070171356201,0.014561980962753296,0.9751222729682922,0.8838916420936584,0.0046104746870696545,0.02451348677277565,3.5464238749999595,0.007087041000090721
