Method,Dataset,RMSE_ID,RMSE_OOD,NLL_ID,NLL_OOD,CRPS_ID,CRPS_OOD,Cov90_ID,Cov90_OOD,Width90_ID,Width90_OOD,CalibMAE_ID,CalibMAE_OOD,OODUncGap,MeanWeight,MeanDisagreement,MeanWeightID,MeanWeightOOD,MeanDisagreementID,MeanDisagreementOOD,train_s,eval_s
SupervisedOnly,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8511934876441956,2.0876448154449463,1.2712942361831665,89.34652709960938,0.3686920702457428,1.3923513889312744,0.94097900390625,0.55364990234375,2.5420966148376465,2.864041805267334,0.18890380859375,0.20552656054496765,0.09786444902420044,0.0,0.0,0.0,0.0,0.0,0.0,9.483459167007823,0.06651654101733584
ConfidenceWeightedPseudoLabel,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.8573780655860901,2.121020793914795,9.01017951965332,540.4966430664062,0.34198999404907227,1.510453224182129,0.93841552734375,0.30891114473342896,2.0205655097961426,0.48249298334121704,0.15993201732635498,0.18402548134326935,-0.46754100918769836,0.911919891834259,0.0,0.9554437398910522,0.8683958053588867,0.0,0.0,119.82173166700522,0.06403208298434038
SAGE-Reg,/Users/fabbros/src/torchregress/docs/research/sage_reg_results/2026-04-09/higgs_public/extracted/FAIR_Universe_HiggsML_data.parquet,0.85816890001297,2.235257387161255,2.034682035446167,6.624607086181641,0.3744959235191345,1.4736158847808838,0.940563976764679,0.51385498046875,2.550786018371582,2.4138107299804688,0.18195606768131256,0.22051100432872772,-0.041637539863586426,0.24409198760986328,1.774156928062439,0.44437456130981445,0.043809425085783005,0.574626624584198,2.9736874103546143,54.91500933401403,0.10032133398635779
