Benchmark,Seeds,SAGEMinusSupervisedMean,SAGEMinusSupervisedMedian,SAGEMinusSupervisedStd,ConfidenceMinusSupervisedMean,ConfidenceMinusSupervisedMedian,ConfidenceMinusSupervisedStd,SAGEMeanWeightMean,SAGEMeanWeightStd,SAGEMeanDisagreementMean,SAGEMeanDisagreementStd
higgs_public,6,-55.214122931162514,-48.808749198913574,42.151811214530234,402.00113519032794,401.4852924346924,46.45128732968731,0.2749236623446147,0.02658826645826931,1.3750874698162079,0.27163725368269814
year,6,0.06360183159510295,0.054159700870513916,0.12004423032266728,1.593176821867625,1.5835508108139038,0.15959959974004329,0.27957331637541455,0.019392253880359363,0.8666162192821503,0.06055967164563653
