Method,Dataset,RMSE_ID,RMSE_OOD,NLL_ID,NLL_OOD,CRPS_ID,CRPS_OOD,Cov90_ID,Cov90_OOD,Width90_ID,Width90_OOD,CalibMAE_ID,CalibMAE_OOD,OODUncGap,MeanWeight,MeanDisagreement,MeanWeightID,MeanWeightOOD,MeanDisagreementID,MeanDisagreementOOD,train_s,eval_s
SupervisedOnly,higgs_proxy_systematic_shift,0.19331571459770203,0.3726889491081238,-0.012225992046296597,0.5051785707473755,0.11909089237451553,0.21171247959136963,0.986328125,0.85791015625,1.0853464603424072,1.1228523254394531,0.09019839018583298,0.16020764410495758,0.011400967836380005,0.0,0.0,0.0,0.0,0.0,0.0,0.9566326669882983,0.0040006659692153335
ConfidenceWeightedPseudoLabel,higgs_proxy_systematic_shift,0.14370769262313843,0.3667115271091461,-0.4716835618019104,0.9607256650924683,0.08140471577644348,0.2168179452419281,0.93310546875,0.6630859375,0.5518350005149841,0.6956319808959961,0.05158819258213043,0.23601973056793213,0.043711185455322266,1.0,0.0,1.0,1.0,0.0,0.0,1.98590070795035,0.0041327920043841004
SAGE-Reg,higgs_proxy_systematic_shift,0.148605614900589,0.3016898036003113,-0.25164759159088135,0.29883715510368347,0.09266337752342224,0.1744607388973236,0.98193359375,0.95947265625,0.851072371006012,1.3318731784820557,0.08879008144140244,0.10425575077533722,0.14615309238433838,0.7225552797317505,0.08779722452163696,0.9260884523391724,0.5190221071243286,0.014307654462754726,0.16128678619861603,4.749593749991618,0.0036318329512141645
