Benchmark,Seed,ObjectiveMetric,ExtraMetric,SupervisedObjective,SAGEObjective,ConfidenceObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
higgs_public,260410,NLL_OOD,Cov90_OOD,9.144744873046875,7.902829170227051,403.97039794921875,-1.2419157028198242,394.8256530761719,0.5546875,0.611572265625,0.2608642578125,0.23826846480369568,1.412788987159729
higgs_public,260411,NLL_OOD,Cov90_OOD,38.12348937988281,4.572700500488281,352.9461975097656,-33.55078887939453,314.8227081298828,0.560546875,0.6572265625,0.3572998046875,0.16811296343803406,2.198117971420288
higgs_public,260412,NLL_OOD,Cov90_OOD,88.17411804199219,57.959686279296875,354.16888427734375,-30.214431762695312,265.99476623535156,0.6607666015625,0.8609619140625,0.4344482421875,0.14245499670505524,2.160271644592285
