Benchmark,Seed,ObjectiveMetric,ExtraMetric,SupervisedObjective,SAGEObjective,ConfidenceObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement,MeanTeacherObjective,MeanTeacherMinusSupervised,MeanTeacherExtra
openml_diamonds,260410,NLL,Cov90,-0.052008453756570816,-0.0009135497966781259,-0.11696779727935791,0.05109490395989269,-0.0649593435227871,0.9370046854019165,0.9409168362617493,0.8793259263038635,0.3564099073410034,1.1286593675613403,-0.05997421219944954,-0.007965758442878723,0.9070117473602295
openml_diamonds,260411,NLL,Cov90,-0.34533512592315674,-0.3747932016849518,-0.33350005745887756,-0.029458075761795044,0.011835068464279175,0.9263717532157898,0.946233332157135,0.8602668046951294,0.36158323287963867,1.0324068069458008,-0.37996628880500793,-0.034631162881851196,0.9244658350944519
openml_diamonds,260412,NLL,Cov90,0.226663276553154,0.21830807626247406,0.11225078254938126,-0.008355200290679932,-0.11441249400377274,0.9018958806991577,0.9532551169395447,0.895275354385376,0.39362621307373047,0.7417053580284119,0.10413847863674164,-0.12252479791641235,0.9334938526153564
openml_diamonds,260413,NLL,Cov90,-0.13190513849258423,-0.11184116452932358,-0.0922025740146637,0.02006397396326065,0.03970256447792053,0.9420202374458313,0.9413180947303772,0.9119269847869873,0.37744390964508057,0.8956258296966553,-0.1530601978302002,-0.021155059337615967,0.9236633777618408
openml_diamonds,260414,NLL,Cov90,-0.18107303977012634,-0.15482468903064728,-0.2636861503124237,0.026248350739479065,-0.08261311054229736,0.9436252117156982,0.9445280432701111,0.8772193789482117,0.364970326423645,0.8508154153823853,-0.19409655034542084,-0.013023510575294495,0.9244658350944519
openml_diamonds,260415,NLL,Cov90,-0.39355772733688354,-0.3307497203350067,-0.3323003947734833,0.06280800700187683,0.06125733256340027,0.950346052646637,0.9561641216278076,0.8550506830215454,0.35034286975860596,0.9843428730964661,-0.25254887342453003,0.14100885391235352,0.8679907917976379
