Benchmark,ObjectiveMetric,ExtraMetric,tau,unlabeled_noise,feature_drop_prob,pseudo_weight,agreement_weight,weight_power,hard_weight_threshold,SupervisedObjective,ConfidenceObjective,SAGEObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
year,NLL,Cov90,0.18,0.05,0.0,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.8514127731323242,0.5495622158050537,0.8931231498718262,0.860382080078125,0.774200439453125,0.649017333984375,0.7458921670913696,0.010077347978949547
year,NLL,Cov90,0.18,0.05,0.0,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.5762025117874146,0.27435195446014404,0.8931231498718262,0.860382080078125,0.81048583984375,0.649017333984375,0.9571611881256104,0.008163810707628727
year,NLL,Cov90,0.18,0.05,0.0,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.5415256023406982,0.23967504501342773,0.8931231498718262,0.860382080078125,0.8067626953125,0.649017333984375,0.9185975193977356,0.008436170406639576
year,NLL,Cov90,0.18,0.05,0.0,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.4627197980880737,0.16086924076080322,0.8931231498718262,0.860382080078125,0.827362060546875,0.649017333984375,0.9248042106628418,0.007428968325257301
year,NLL,Cov90,0.18,0.05,0.0,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.6913564205169678,0.38950586318969727,0.8931231498718262,0.860382080078125,0.796966552734375,0.649017333984375,0.7946054935455322,0.00825891736894846
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7049704790115356,0.40311992168426514,0.8931231498718262,0.860382080078125,0.794342041015625,0.649017333984375,0.4953587055206299,0.26442819833755493
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,2.085160970687866,0.7833104133605957,0.8931231498718262,0.860382080078125,0.759918212890625,0.649017333984375,0.12340656667947769,0.3101443350315094
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.9420254230499268,0.6401748657226562,0.8931231498718262,0.860382080078125,0.797210693359375,0.649017333984375,0.3378850817680359,0.28884297609329224
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.696329116821289,0.39447855949401855,0.8931231498718262,0.860382080078125,0.811614990234375,0.649017333984375,0.06619615852832794,0.2423742562532425
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7191524505615234,0.41730189323425293,0.8931231498718262,0.860382080078125,0.795074462890625,0.649017333984375,0.5126045942306519,0.2520037293434143
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.9802829027175903,0.6784323453903198,0.8931231498718262,0.860382080078125,0.792144775390625,0.649017333984375,0.1538599133491516,0.31180086731910706
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.7553598880767822,0.4535093307495117,0.8931231498718262,0.860382080078125,0.79345703125,0.649017333984375,0.34734559059143066,0.25830191373825073
year,NLL,Cov90,0.18,0.05,0.1,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.980424165725708,0.6785736083984375,0.8931231498718262,0.860382080078125,0.799591064453125,0.649017333984375,0.07473933696746826,0.2345089614391327
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7103043794631958,0.4084538221359253,0.8931231498718262,0.860382080078125,0.787200927734375,0.649017333984375,0.32185256481170654,0.4962543845176697
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.8928704261779785,0.591019868850708,0.8931231498718262,0.860382080078125,0.781280517578125,0.649017333984375,0.05962835252285004,0.4969345033168793
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.8815150260925293,0.5796644687652588,0.8931231498718262,0.860382080078125,0.78570556640625,0.649017333984375,0.1961939036846161,0.47191929817199707
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,2.072016477584839,0.7701659202575684,0.8931231498718262,0.860382080078125,0.771484375,0.649017333984375,0.01728133112192154,0.5503175258636475
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.5296826362609863,0.22783207893371582,0.8931231498718262,0.860382080078125,0.8226318359375,0.649017333984375,0.3528063893318176,0.44473814964294434
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,2.019547462463379,0.7176969051361084,0.8931231498718262,0.860382080078125,0.7884521484375,0.649017333984375,0.059157393872737885,0.5240988731384277
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.6957969665527344,0.39394640922546387,0.8931231498718262,0.860382080078125,0.8031005859375,0.649017333984375,0.22287195920944214,0.4522976577281952
year,NLL,Cov90,0.18,0.05,0.2,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.9712061882019043,0.6693556308746338,0.8931231498718262,0.860382080078125,0.79949951171875,0.649017333984375,0.013834841549396515,0.4727136492729187
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.6626322269439697,0.3607816696166992,0.8931231498718262,0.860382080078125,0.786529541015625,0.649017333984375,0.8372158408164978,0.035668570548295975
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.7965731620788574,0.4947226047515869,0.8931231498718262,0.860382080078125,0.7879638671875,0.649017333984375,0.5524386167526245,0.0383017435669899
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.64849054813385,0.3466399908065796,0.8931231498718262,0.860382080078125,0.795196533203125,0.649017333984375,0.7138082981109619,0.04144098609685898
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.9239325523376465,0.622081995010376,0.8931231498718262,0.860382080078125,0.77423095703125,0.649017333984375,0.3167762756347656,0.04240158945322037
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.622599482536316,0.3207489252090454,0.8931231498718262,0.860382080078125,0.81268310546875,0.649017333984375,0.857664942741394,0.03069925867021084
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.5452492237091064,0.24339866638183594,0.8931231498718262,0.860382080078125,0.81170654296875,0.649017333984375,0.5853945016860962,0.03702530637383461
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.6221964359283447,0.3203458786010742,0.8931231498718262,0.860382080078125,0.8017578125,0.649017333984375,0.7405074834823608,0.033947624266147614
year,NLL,Cov90,0.18,0.1,0.0,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.554642915725708,0.2527923583984375,0.8931231498718262,0.860382080078125,0.81341552734375,0.649017333984375,0.3754585385322571,0.03446309641003609
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.69167160987854,0.38982105255126953,0.8931231498718262,0.860382080078125,0.79248046875,0.649017333984375,0.45031940937042236,0.3101147413253784
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,2.02170467376709,0.7198541164398193,0.8931231498718262,0.860382080078125,0.777496337890625,0.649017333984375,0.11179757118225098,0.320833683013916
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.8051204681396484,0.5032699108123779,0.8931231498718262,0.860382080078125,0.780242919921875,0.649017333984375,0.3021981120109558,0.2979033887386322
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,2.0473406314849854,0.7454900741577148,0.8931231498718262,0.860382080078125,0.76953125,0.649017333984375,0.03706509619951248,0.33999931812286377
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.6512224674224854,0.34937191009521484,0.8931231498718262,0.860382080078125,0.802642822265625,0.649017333984375,0.47276777029037476,0.28249314427375793
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.7997173070907593,0.49786674976348877,0.8931231498718262,0.860382080078125,0.794830322265625,0.649017333984375,0.1373218595981598,0.2791784703731537
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.6754741668701172,0.3736236095428467,0.8931231498718262,0.860382080078125,0.81195068359375,0.649017333984375,0.31316041946411133,0.31302064657211304
year,NLL,Cov90,0.18,0.1,0.1,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.821284532546997,0.5194339752197266,0.8931231498718262,0.860382080078125,0.7960205078125,0.649017333984375,0.045214518904685974,0.3104972839355469
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.8395129442214966,0.5376623868942261,0.8931231498718262,0.860382080078125,0.79913330078125,0.649017333984375,0.32613882422447205,0.4735812544822693
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,2.413423538208008,1.1115729808807373,0.8931231498718262,0.860382080078125,0.7606201171875,0.649017333984375,0.038649898022413254,0.5537232160568237
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.6962889432907104,0.39443838596343994,0.8931231498718262,0.860382080078125,0.7861328125,0.649017333984375,0.18698474764823914,0.49606823921203613
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.9994235038757324,0.6975729465484619,0.8931231498718262,0.860382080078125,0.793304443359375,0.649017333984375,0.010605553165078163,0.5159754157066345
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.4866266250610352,0.18477606773376465,0.8931231498718262,0.860382080078125,0.823760986328125,0.649017333984375,0.3238222897052765,0.451141893863678
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,2.1777701377868652,0.8759195804595947,0.8931231498718262,0.860382080078125,0.79010009765625,0.649017333984375,0.04772976040840149,0.45851755142211914
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.6256659030914307,0.32381534576416016,0.8931231498718262,0.860382080078125,0.821624755859375,0.649017333984375,0.20598678290843964,0.4223775863647461
year,NLL,Cov90,0.18,0.1,0.2,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.8678959608078003,0.5660454034805298,0.8931231498718262,0.860382080078125,0.79718017578125,0.649017333984375,0.010296747088432312,0.5054766535758972
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.771392583847046,0.4695420265197754,0.8931231498718262,0.860382080078125,0.78643798828125,0.649017333984375,0.9945343732833862,0.0015427651815116405
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.595433235168457,0.2935826778411865,0.8931231498718262,0.860382080078125,0.8062744140625,0.649017333984375,0.9944175481796265,0.0015743790427222848
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.7857680320739746,0.4839174747467041,0.8931231498718262,0.860382080078125,0.787689208984375,0.649017333984375,0.9889468550682068,0.0015687255654484034
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.8289672136306763,0.5271166563034058,0.8931231498718262,0.860382080078125,0.776153564453125,0.649017333984375,0.9890080690383911,0.0015590183902531862
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.632912516593933,0.3310619592666626,0.8931231498718262,0.860382080078125,0.8001708984375,0.649017333984375,0.9948649406433105,0.0014467414002865553
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.5628504753112793,0.2609999179840088,0.8931231498718262,0.860382080078125,0.8084716796875,0.649017333984375,0.9949176907539368,0.0014325440861284733
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.4967337846755981,0.19488322734832764,0.8931231498718262,0.860382080078125,0.81976318359375,0.649017333984375,0.9900498390197754,0.0014097834937274456
year,NLL,Cov90,0.28,0.02,0.0,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.5969738960266113,0.2951233386993408,0.8931231498718262,0.860382080078125,0.812286376953125,0.649017333984375,0.9915149211883545,0.0012012163642793894
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.8091198205947876,0.5072692632675171,0.8931231498718262,0.860382080078125,0.779327392578125,0.649017333984375,0.5850746035575867,0.2882627844810486
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.994323492050171,0.6924729347229004,0.8931231498718262,0.860382080078125,0.779693603515625,0.649017333984375,0.22529663145542145,0.34620118141174316
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.728001356124878,0.4261507987976074,0.8931231498718262,0.860382080078125,0.780914306640625,0.649017333984375,0.44473618268966675,0.27814245223999023
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.9512991905212402,0.6494486331939697,0.8931231498718262,0.860382080078125,0.788330078125,0.649017333984375,0.11348576843738556,0.24857079982757568
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.5937228202819824,0.2918722629547119,0.8931231498718262,0.860382080078125,0.80621337890625,0.649017333984375,0.6028018593788147,0.262987345457077
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.7322877645492554,0.43043720722198486,0.8931231498718262,0.860382080078125,0.7955322265625,0.649017333984375,0.2720186710357666,0.23603509366512299
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.4264683723449707,0.1246178150177002,0.8931231498718262,0.860382080078125,0.82745361328125,0.649017333984375,0.47293367981910706,0.22067394852638245
year,NLL,Cov90,0.28,0.02,0.1,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,2.0746424198150635,0.772791862487793,0.8931231498718262,0.860382080078125,0.794219970703125,0.649017333984375,0.11524880677461624,0.28858938813209534
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.9557609558105469,0.6539103984832764,0.8931231498718262,0.860382080078125,0.7784423828125,0.649017333984375,0.4326045513153076,0.5113840103149414
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,2.070695161819458,0.7688446044921875,0.8931231498718262,0.860382080078125,0.774993896484375,0.649017333984375,0.10711338371038437,0.5016226172447205
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.798536777496338,0.4966862201690674,0.8931231498718262,0.860382080078125,0.793731689453125,0.649017333984375,0.27580660581588745,0.5000211000442505
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,2.1453967094421387,0.8435461521148682,0.8931231498718262,0.860382080078125,0.773529052734375,0.649017333984375,0.03126673772931099,0.4920017421245575
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7087286710739136,0.40687811374664307,0.8931231498718262,0.860382080078125,0.8150634765625,0.649017333984375,0.45434650778770447,0.4149329960346222
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.786129355430603,0.4842787981033325,0.8931231498718262,0.860382080078125,0.791290283203125,0.649017333984375,0.09953366965055466,0.4491366744041443
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.605851411819458,0.3040008544921875,0.8931231498718262,0.860382080078125,0.807952880859375,0.649017333984375,0.2869815230369568,0.4561755061149597
year,NLL,Cov90,0.28,0.02,0.2,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.923738956451416,0.6218883991241455,0.8931231498718262,0.860382080078125,0.802001953125,0.649017333984375,0.03708842396736145,0.42454400658607483
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.6567925214767456,0.3549419641494751,0.8931231498718262,0.860382080078125,0.79400634765625,0.649017333984375,0.9654437899589539,0.010106440633535385
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.8269840478897095,0.525133490562439,0.8931231498718262,0.860382080078125,0.77154541015625,0.649017333984375,0.9455245733261108,0.010088860988616943
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.6281907558441162,0.3263401985168457,0.8931231498718262,0.860382080078125,0.775360107421875,0.649017333984375,0.927531898021698,0.011209895834326744
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.7686023712158203,0.4667518138885498,0.8931231498718262,0.860382080078125,0.777099609375,0.649017333984375,0.8519071936607361,0.010029619559645653
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.597700834274292,0.2958502769470215,0.8931231498718262,0.860382080078125,0.80926513671875,0.649017333984375,0.9731124043464661,0.007810566574335098
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.5516682863235474,0.24981772899627686,0.8931231498718262,0.860382080078125,0.7960205078125,0.649017333984375,0.9595344066619873,0.008271119557321072
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.5708950757980347,0.26904451847076416,0.8931231498718262,0.860382080078125,0.811676025390625,0.649017333984375,0.9415266513824463,0.008843444287776947
year,NLL,Cov90,0.28,0.05,0.0,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.6947938203811646,0.39294326305389404,0.8931231498718262,0.860382080078125,0.799591064453125,0.649017333984375,0.8987478613853455,0.007644400000572205
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7465486526489258,0.4446980953216553,0.8931231498718262,0.860382080078125,0.79327392578125,0.649017333984375,0.5909543037414551,0.2603197395801544
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.7065516710281372,0.4047011137008667,0.8931231498718262,0.860382080078125,0.79339599609375,0.649017333984375,0.19968706369400024,0.30374687910079956
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.9704383611679077,0.6685878038406372,0.8931231498718262,0.860382080078125,0.756195068359375,0.649017333984375,0.42192542552948,0.3630409836769104
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.8703935146331787,0.5685429573059082,0.8931231498718262,0.860382080078125,0.784881591796875,0.649017333984375,0.11370357125997543,0.26777926087379456
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7050251960754395,0.40317463874816895,0.8931231498718262,0.860382080078125,0.801544189453125,0.649017333984375,0.6139109134674072,0.23748357594013214
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.922257900238037,0.6204073429107666,0.8931231498718262,0.860382080078125,0.777130126953125,0.649017333984375,0.22486014664173126,0.28309309482574463
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.5823488235473633,0.2804982662200928,0.8931231498718262,0.860382080078125,0.80584716796875,0.649017333984375,0.45429059863090515,0.23714543879032135
year,NLL,Cov90,0.28,0.05,0.1,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.792191743850708,0.4903411865234375,0.8931231498718262,0.860382080078125,0.795501708984375,0.649017333984375,0.12075024098157883,0.2982496917247772
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.9647679328918457,0.6629173755645752,0.8931231498718262,0.860382080078125,0.787811279296875,0.649017333984375,0.4370989501476288,0.5011016130447388
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.966531753540039,0.6646811962127686,0.8931231498718262,0.860382080078125,0.77655029296875,0.649017333984375,0.09388428926467896,0.5240558385848999
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,2.039510488510132,0.7376599311828613,0.8931231498718262,0.860382080078125,0.776092529296875,0.649017333984375,0.2595902681350708,0.48542267084121704
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.7877055406570435,0.48585498332977295,0.8931231498718262,0.860382080078125,0.7828369140625,0.649017333984375,0.04575131833553314,0.484918475151062
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.5168986320495605,0.21504807472229004,0.8931231498718262,0.860382080078125,0.816253662109375,0.649017333984375,0.45149534940719604,0.42997655272483826
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.7336982488632202,0.4318476915359497,0.8931231498718262,0.860382080078125,0.805450439453125,0.649017333984375,0.10404084622859955,0.4589470624923706
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.704477310180664,0.40262675285339355,0.8931231498718262,0.860382080078125,0.80242919921875,0.649017333984375,0.29296573996543884,0.44884756207466125
year,NLL,Cov90,0.28,0.05,0.2,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.9028414487838745,0.600990891456604,0.8931231498718262,0.860382080078125,0.783111572265625,0.649017333984375,0.04264600947499275,0.4721222519874573
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7257620096206665,0.423911452293396,0.8931231498718262,0.860382080078125,0.783721923828125,0.649017333984375,0.8942739367485046,0.03470674529671669
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.7314443588256836,0.4295938014984131,0.8931231498718262,0.860382080078125,0.79736328125,0.649017333984375,0.6801973581314087,0.039676085114479065
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.7244949340820312,0.42264437675476074,0.8931231498718262,0.860382080078125,0.790435791015625,0.649017333984375,0.7929701805114746,0.040711794048547745
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.8381282091140747,0.5362776517868042,0.8931231498718262,0.860382080078125,0.77777099609375,0.649017333984375,0.4692733883857727,0.0387662872672081
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.5653302669525146,0.26347970962524414,0.8931231498718262,0.860382080078125,0.810028076171875,0.649017333984375,0.8984525203704834,0.03300344944000244
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.650113821029663,0.3482632637023926,0.8931231498718262,0.860382080078125,0.809173583984375,0.649017333984375,0.6990410685539246,0.03671121597290039
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.545415997505188,0.24356544017791748,0.8931231498718262,0.860382080078125,0.808746337890625,0.649017333984375,0.8127511143684387,0.03480086103081703
year,NLL,Cov90,0.28,0.1,0.0,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.562913179397583,0.2610626220703125,0.8931231498718262,0.860382080078125,0.8082275390625,0.649017333984375,0.515863299369812,0.03503388166427612
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.7672746181488037,0.4654240608215332,0.8931231498718262,0.860382080078125,0.785491943359375,0.649017333984375,0.5371224880218506,0.31606703996658325
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,2.0833213329315186,0.781470775604248,0.8931231498718262,0.860382080078125,0.77166748046875,0.649017333984375,0.1630532443523407,0.3154636025428772
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.8398942947387695,0.538043737411499,0.8931231498718262,0.860382080078125,0.786895751953125,0.649017333984375,0.38170531392097473,0.3464733064174652
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,1.9689749479293823,0.6671243906021118,0.8931231498718262,0.860382080078125,0.774871826171875,0.649017333984375,0.0741119533777237,0.31796666979789734
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.6311695575714111,0.3293190002441406,0.8931231498718262,0.860382080078125,0.823272705078125,0.649017333984375,0.5942698121070862,0.24906113743782043
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.6743457317352295,0.372495174407959,0.8931231498718262,0.860382080078125,0.80810546875,0.649017333984375,0.2144586145877838,0.2835804522037506
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.6661608219146729,0.36431026458740234,0.8931231498718262,0.860382080078125,0.809478759765625,0.649017333984375,0.394401490688324,0.31457778811454773
year,NLL,Cov90,0.28,0.1,0.1,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,1.8231700658798218,0.5213195085525513,0.8931231498718262,0.860382080078125,0.793487548828125,0.649017333984375,0.07412358373403549,0.3017280101776123
